Time,Disp_X,Disp_Y,Disp_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Ang_R,Ang_P,Ang_Y,Pressure,Temp
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.8
0,0.0,0.0,-0.0,0.0,0.0,-0.1,0.1,-0.2,1.0,-0.0,-0.0,0.0,1018,22.8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,1.0,-0.0,-0.0,0.1,1018,22.8
0,0.0,0.0,-0.1,0.0,0.0,-0.7,0.1,-0.2,1.0,-0.0,-0.0,0.0,1018,22.7
0,0.0,0.0,-0.1,0.0,0.0,-0.5,0.1,-0.2,1.0,-0.0,-0.0,0.1,1018,22.7
0,0.0,0.0,-0.1,0.0,0.0,0.2,0.1,-0.2,1.0,-0.0,-0.0,0.1,1018,22.7
0,0.0,0.0,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,-0.0,-0.0,0.0,1018,22.7
0,0.0,0.0,-0.1,0.0,0.0,0.2,0.1,-0.2,1.0,-0.0,0.0,0.1,1018,22.7
1,-0.1,-0.4,-0.1,-0.9,-4.4,0.2,0.1,-0.2,1.0,-0.0,0.0,0.1,1018,22.7
1,-0.1,-0.4,-0.0,0.0,0.0,0.4,0.1,-0.2,1.0,-0.0,0.0,0.0,1018,22.7
1,-0.1,-0.4,0.0,0.0,0.0,0.2,0.1,-0.2,1.0,-0.0,0.0,0.0,1018,22.7
1,-0.1,-0.4,-0.1,0.0,0.0,-0.9,0.1,-0.2,1.0,-0.0,0.0,0.0,1018,22.7
1,-0.1,-0.4,-0.1,0.0,0.0,-0.3,0.1,-0.2,1.0,-0.0,0.0,0.0,1018,22.7
1,-0.1,-0.4,-0.1,0.0,0.0,0.2,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
1,-0.1,-0.4,-0.1,0.0,0.0,0.2,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
1,-0.2,-0.6,-0.1,-0.7,-0.9,0.0,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
2,-0.2,-0.6,-0.1,0.0,0.0,0.2,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
2,-0.2,-0.6,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
2,-0.2,-0.6,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.0,0.1,0.0,1018,22.7
2,-0.2,-0.6,-0.2,0.0,0.0,-0.8,0.1,-0.2,1.0,0.0,0.1,0.0,1018,22.7
2,-0.2,-0.6,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.0,0.0,-0.0,1018,22.7
2,-0.2,-0.6,-0.2,0.0,0.0,0.1,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
2,-0.2,-0.6,-0.1,0.0,0.0,0.4,0.1,-0.2,1.0,0.0,0.0,-0.0,1018,22.7
2,-0.2,-0.7,-0.0,0.0,-1.0,0.8,0.1,-0.2,1.0,0.0,0.0,-0.0,1018,22.7
3,-0.2,-0.7,-0.0,0.0,0.0,0.0,0.1,-0.2,1.0,0.0,0.0,-0.0,1018,22.7
3,-0.2,-0.7,-0.0,0.0,0.0,0.0,0.1,-0.2,1.0,0.0,0.0,0.0,1018,22.7
3,-0.2,-0.7,0.0,0.0,0.0,0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
3,-0.2,-0.7,-0.1,0.0,0.0,-1.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
3,-0.2,-0.7,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
3,-0.2,-0.7,-0.1,0.0,0.0,-0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
3,-0.2,-0.7,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
3,-0.2,-0.7,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
4,-0.6,-1.1,-0.1,-4.4,-4.4,0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
4,-0.6,-1.1,-0.1,0.0,0.0,-0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
4,-0.6,-1.1,-0.2,0.0,0.0,-0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
4,-0.6,-1.1,-0.2,0.0,0.0,-0.5,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
4,-0.6,-1.1,-0.2,0.0,0.0,-0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
4,-0.6,-1.1,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
4,-0.6,-1.1,-0.1,0.0,0.0,0.9,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
4,-0.6,-1.1,-0.1,0.0,0.0,0.0,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
5,-1.1,-1.7,-0.1,-4.1,-5.2,0.6,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.7
5,-1.1,-1.7,-0.1,0.0,0.0,-0.3,0.1,-0.2,1.0,0.1,0.0,0.0,1018,22.7
5,-1.1,-1.7,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.1,0.0,0.0,1018,22.7
5,-1.1,-1.7,-0.2,0.0,0.0,-0.5,0.1,-0.2,1.0,0.1,0.0,0.0,1018,22.6
5,-1.1,-1.7,-0.2,0.0,0.0,0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
5,-1.1,-1.7,-0.1,0.0,0.0,0.3,0.1,-0.2,1.0,0.1,0.0,0.0,1018,22.6
5,-1.1,-1.7,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.1,0.0,0.0,1018,22.6
5,-1.4,-1.9,-0.1,-3.3,-2.0,0.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
6,-1.4,-1.9,-0.1,0.0,0.0,0.3,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
6,-1.4,-1.9,-0.1,0.0,0.0,0.0,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
6,-1.4,-1.9,-0.0,0.0,0.0,0.1,0.1,-0.2,1.0,0.1,0.1,0.0,1018,22.6
6,-1.4,-1.9,-0.1,0.0,0.0,-0.7,0.1,-0.2,1.0,0.1,0.1,-0.0,1018,22.6
6,-1.4,-1.9,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.1,0.1,-0.0,1018,22.6
6,-1.4,-1.9,-0.1,0.0,0.0,-0.2,0.1,-0.2,1.0,0.1,0.1,0.0,1018,22.6
6,-1.4,-1.9,-0.1,0.0,0.0,0.3,0.1,-0.2,1.0,0.1,0.1,-0.0,1018,22.6
6,-1.8,-1.6,-0.1,-2.9,2.7,-0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,0.4,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,-0.0,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.1,0.0,-0.1,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,-0.2,0.1,-0.2,1.0,0.1,0.0,-0.0,1018,22.6
7,-1.8,-1.6,-0.1,0.0,0.0,0.3,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
7,-2.1,-1.7,-0.1,-3.4,-1.1,0.3,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
8,-2.1,-1.7,-0.1,0.0,0.0,-0.3,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
8,-2.1,-1.7,-0.1,0.0,0.0,-0.2,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
8,-2.1,-1.7,-0.1,0.0,0.0,-0.0,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
8,-2.1,-1.7,-0.2,0.0,0.0,-0.3,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
8,-2.1,-1.7,-0.2,0.0,0.0,-0.6,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
8,-2.1,-1.7,-0.1,0.0,0.0,0.7,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.5
8,-2.1,-1.7,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.6
8,-2.4,-1.9,-0.1,-2.3,-1.9,0.0,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
9,-2.4,-1.9,-0.2,0.0,0.0,-0.3,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.6
9,-2.4,-1.9,-0.1,0.0,0.0,0.4,0.1,-0.2,1.0,0.2,0.0,-0.0,1018,22.5
9,-2.4,-1.9,-0.1,0.0,0.0,0.0,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
9,-2.4,-1.9,-0.2,0.0,0.0,-0.5,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
9,-2.4,-1.9,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
9,-2.4,-1.9,-0.1,0.0,0.0,0.3,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
9,-2.4,-1.9,-0.1,0.0,0.0,0.3,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
9,-2.4,-1.9,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
10,-2.4,-1.9,-0.1,0.0,0.0,0.0,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
10,-2.4,-1.9,-0.1,0.0,0.0,-0.3,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
10,-2.4,-1.9,-0.1,0.0,0.0,0.1,0.1,-0.2,1.0,0.2,0.1,-0.1,1018,22.5
10,-2.4,-1.9,-0.2,0.0,0.0,-0.6,0.1,-0.2,1.0,0.2,0.1,-0.1,1018,22.5
10,-2.4,-1.9,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.4
10,-2.4,-1.9,-0.1,0.0,0.0,0.5,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
10,-2.4,-1.9,-0.1,0.0,0.0,0.6,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
11,-2.6,-1.8,-0.0,-1.7,1.1,0.4,0.1,-0.2,1.0,0.2,0.1,-0.0,1018,22.5
11,-2.6,-1.8,0.0,0.0,0.0,0.3,0.1,-0.2,1.0,0.3,0.1,-0.0,1018,22.5
11,-2.6,-1.8,-0.0,0.0,0.0,-0.3,0.1,-0.2,1.0,0.3,0.1,-0.0,1018,22.5
11,-2.6,-1.8,-0.0,0.0,0.0,0.0,0.1,-0.2,1.0,0.3,0.1,-0.0,1018,22.5
11,-2.6,-1.8,-0.1,0.0,0.0,-1.0,0.1,-0.2,1.0,0.3,0.1,-0.0,1018,22.4
11,-2.6,-1.8,-0.2,0.0,0.0,-0.5,0.1,-0.2,1.0,0.3,0.1,0.0,1018,22.4
11,-2.6,-1.8,-0.1,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.0,1018,22.4
11,-2.7,-2.0,-0.2,-0.8,-1.9,-0.5,0.1,-0.2,1.0,0.3,0.1,0.0,1018,22.4
12,-2.7,-2.0,-0.2,0.0,0.0,0.5,0.1,-0.2,1.0,0.3,0.1,0.0,1018,22.4
12,-2.7,-2.0,-0.2,0.0,0.0,-0.5,0.1,-0.2,1.0,0.3,0.1,0.0,1018,22.5
12,-2.7,-2.0,-0.2,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.5
12,-2.7,-2.0,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.5
12,-2.7,-2.0,-0.2,0.0,0.0,-0.3,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
12,-2.7,-2.0,-0.2,0.0,0.0,-0.2,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
12,-2.7,-2.0,-0.2,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
12,-2.7,-2.0,-0.1,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
13,-2.8,-2.2,-0.1,-0.9,-2.2,0.7,0.1,-0.2,1.0,0.2,0.1,0.1,1018,22.4
13,-2.8,-2.2,-0.1,0.0,0.0,-0.3,0.1,-0.2,1.0,0.2,0.1,0.1,1018,22.4
13,-2.8,-2.2,-0.1,0.0,0.0,0.4,0.1,-0.2,1.0,0.2,0.1,0.1,1018,22.4
13,-2.8,-2.2,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.4
13,-2.8,-2.2,-0.1,0.0,0.0,-0.5,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.4
13,-2.8,-2.2,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.4
13,-2.8,-2.2,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
13,-2.9,-2.4,-0.2,-0.8,-2.0,0.0,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
14,-2.9,-2.4,-0.2,0.0,0.0,-0.5,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
14,-2.9,-2.4,-0.2,0.0,0.0,0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
14,-2.9,-2.4,-0.2,0.0,0.0,0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
14,-2.9,-2.4,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
14,-2.9,-2.4,-0.3,0.0,0.0,-0.6,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
14,-2.9,-2.4,-0.3,0.0,0.0,0.2,0.1,-0.2,1.0,0.3,0.1,0.1,1018,22.4
14,-2.9,-2.4,-0.2,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
14,-2.7,-2.4,-0.2,1.7,0.0,0.2,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
15,-2.7,-2.4,-0.1,0.0,0.0,0.5,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
15,-2.7,-2.4,-0.1,0.0,0.0,0.2,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
15,-2.7,-2.4,-0.1,0.0,0.0,0.5,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
15,-2.7,-2.4,-0.1,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.4
15,-2.7,-2.4,-0.2,0.0,0.0,-1.0,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
15,-2.7,-2.4,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
15,-2.7,-2.4,-0.2,0.0,0.0,0.3,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.3
15,-2.4,-2.2,-0.2,2.1,1.8,0.1,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.3
16,-2.4,-2.2,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.3
16,-2.4,-2.2,-0.2,0.0,0.0,-0.2,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.3
16,-2.4,-2.2,-0.2,0.0,0.0,0.2,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.3
16,-2.4,-2.2,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.2,0.1,0.2,1018,22.3
16,-2.4,-2.2,-0.2,0.0,0.0,-0.9,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
16,-2.4,-2.2,-0.3,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
16,-2.4,-2.2,-0.2,0.0,0.0,0.3,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
16,-2.3,-2.0,-0.2,0.9,2.2,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
17,-2.3,-2.0,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
17,-2.3,-2.0,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
17,-2.3,-2.0,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
17,-2.3,-2.0,-0.3,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.3
17,-2.3,-2.0,-0.4,0.0,0.0,-1.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
17,-2.3,-2.0,-0.3,0.0,0.0,0.5,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
17,-2.3,-2.0,-0.3,0.0,0.0,0.2,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.3,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.2,0.0,0.0,0.4,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.2,0.0,0.0,0.3,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.1,0.0,0.0,0.5,0.0,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.2,0.0,0.0,-0.1,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.3,0.0,0.0,-0.9,0.1,-0.1,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.2,0.0,0.0,0.2,0.1,-0.2,1.0,0.3,0.1,0.2,1018,22.2
18,-2.3,-2.0,-0.3,0.0,0.0,-0.2,0.0,-0.2,1.0,0.3,0.1,0.2,1018,22.2
19,-2.4,-2.2,-0.3,-0.8,-2.1,0.0,0.1,-0.1,1.0,0.3,0.1,0.2,1018,22.2
19,-2.4,-2.2,-0.2,0.0,0.0,0.4,0.0,-0.2,1.0,0.4,0.1,0.2,1018,22.2
19,-2.4,-2.2,-0.2,0.0,0.0,0.0,0.1,-0.1,1.0,0.4,0.1,0.2,1018,22.2
19,-2.4,-2.2,-0.2,0.0,0.0,0.0,0.1,-0.2,1.0,0.4,0.1,0.2,1018,22.2
19,-2.4,-2.2,-0.2,0.0,0.0,-0.0,0.1,-0.2,1.0,0.3,0.2,0.2,1018,22.2
19,-2.4,-2.2,-0.3,0.0,0.0,-1.0,0.1,-0.2,1.0,0.4,0.2,0.2,1018,22.1
19,-2.4,-2.2,-0.3,0.0,0.0,0.1,0.1,-0.2,1.0,0.4,0.2,0.1,1018,22.1
19,-2.4,-2.2,-0.3,0.0,0.0,-0.1,0.1,-0.2,1.0,0.4,0.2,0.1,1018,22.2
20,-2.3,-2.2,-0.4,0.9,0.0,-0.1,0.1,-0.2,1.0,0.4,0.2,0.1,1018,22.2
20,-2.3,-2.2,-0.3,0.0,0.0,0.5,0.1,-0.2,1.0,0.3,0.2,0.1,1018,22.2
20,-2.3,-2.2,-0.3,0.0,0.0,0.3,0.1,-0.2,1.0,0.3,0.2,0.1,1018,22.2
20,-2.3,-2.2,-0.2,0.0,0.0,0.5,0.1,-0.2,1.0,0.3,0.2,0.1,1018,22.2
20,-2.3,-2.2,-0.2,0.0,0.0,0.1,0.1,-0.2,1.0,0.3,0.2,0.1,1018,22.2
20,-2.3,-2.2,-0.3,0.0,0.0,-0.9,0.1,-0.2,1.0,0.3,0.2,0.1,1018,22.1
20,-2.3,-2.2,-0.3,0.0,0.0,-0.4,0.1,-0.1,1.0,0.3,0.3,0.1,1018,22.1
20,-2.3,-2.2,-0.3,0.0,0.0,0.3,0.1,-0.2,1.0,0.4,0.3,0.2,1018,22.1
21,-2.1,-2.0,-0.2,2.6,2.2,0.4,0.1,-0.2,1.0,0.4,0.3,0.1,1018,22.1
21,-2.1,-2.0,-0.3,0.0,0.0,-0.1,0.1,-0.2,1.0,0.4,0.3,0.1,1018,22.2
21,-2.1,-2.0,-0.2,0.0,0.0,0.2,0.1,-0.2,1.0,0.3,0.3,0.1,1018,22.2
21,-2.1,-2.0,-0.3,0.0,0.0,-0.2,0.1,-0.2,1.0,0.3,0.3,0.1,1018,22.2
21,-2.1,-2.0,-0.2,0.0,0.0,0.1,0.1,-0.2,1.0,0.3,0.3,-0.0,1018,22.2
21,-2.1,-2.0,-0.3,0.0,0.0,-0.5,0.1,-0.2,1.0,0.3,0.3,0.1,1018,22.1
21,-2.1,-2.0,-0.3,0.0,0.0,-0.2,0.1,-0.2,1.0,0.4,0.3,-0.1,1018,22.1
21,-2.0,-1.8,-0.4,0.8,1.9,-0.4,0.1,-0.2,1.0,0.5,0.4,-0.0,1018,22.1
22,-2.0,-1.8,-0.3,0.0,0.0,0.7,0.1,-0.1,1.0,0.5,0.3,-0.1,1018,22.1
22,-2.0,-1.8,-0.3,0.0,0.0,-0.2,0.0,-0.2,1.0,0.5,0.2,-0.0,1018,22.1
22,-2.0,-1.8,-0.2,0.0,0.0,0.4,0.1,-0.1,1.0,0.6,0.3,0.0,1018,22.1
22,-2.0,-1.8,-0.2,0.0,0.0,0.5,0.1,-0.2,1.0,0.6,0.3,-0.0,1018,22.1
22,-2.0,-1.8,-0.2,0.0,0.0,-0.1,-0.1,0.5,0.1,-37.6,61.2,11.9,1018,22.1
22,-2.0,-1.8,-0.3,0.0,0.0,-0.5,-0.7,-0.1,0.8,-42.3,80.2,0.2,1018,22.1
22,-2.0,-1.8,-0.2,0.0,0.0,0.2,-0.1,-0.8,1.6,-24.6,56.3,-29.8,1018,22.1
22,-1.8,-1.3,-0.2,1.4,3.6,0.1,0.4,0.6,0.5,-17.2,56.6,-22.2,1018,22.1
23,-1.8,-1.3,-0.2,0.0,0.0,0.0,0.1,0.2,0.6,4.6,31.8,-28.8,1018,22.1
23,-1.8,-1.3,-0.2,0.0,0.0,-0.1,0.9,-0.0,0.8,-16.2,20.7,-22.7,1018,22.2
23,-1.8,-1.3,-0.2,0.0,0.0,0.2,0.2,-0.4,1.1,-42.3,45.1,-37.8,1018,22.2
23,-1.8,-1.3,-0.3,0.0,0.0,-0.6,-0.0,-0.6,1.2,-58.0,54.9,-50.6,1018,22.2
23,-1.8,-1.3,-0.3,0.0,0.0,0.1,0.5,-0.4,0.8,-46.9,52.2,-52.8,1018,22.2
23,-1.8,-1.3,-0.3,0.0,0.0,-0.6,0.5,0.0,0.8,-34.6,37.0,-50.8,1018,22.1
23,-1.8,-1.3,-0.4,0.0,0.0,-0.1,0.5,-0.2,1.1,-36.9,37.2,-50.0,1018,22.1
23,-1.8,-1.3,-0.3,0.0,0.0,0.5,0.4,-0.1,1.0,-38.8,35.1,-53.2,1018,22.1
24,-1.2,-0.7,-0.4,5.5,5.9,-0.5,0.4,-0.0,0.8,-41.5,37.8,-58.1,1018,22.2
24,-1.2,-0.7,-0.3,0.0,0.0,0.5,0.5,0.2,0.7,-38.7,32.8,-65.6,1018,22.2
24,-1.2,-0.7,-0.3,0.0,0.0,0.1,0.5,0.1,0.8,-40.7,32.2,-74.6,1018,22.2
24,-1.2,-0.7,-0.3,0.0,0.0,0.4,0.7,0.1,0.8,-43.6,27.7,-82.0,1018,22.2
24,-1.2,-0.7,-0.2,0.0,0.0,0.2,0.5,0.3,0.8,-35.4,14.3,-82.7,1018,22.2
24,-1.2,-0.7,-0.2,0.0,0.0,-0.3,0.7,0.7,0.3,-41.1,17.3,-84.4,1018,22.1
24,-1.2,-0.7,-0.2,0.0,0.0,0.0,0.5,0.2,0.8,-47.0,18.4,-92.0,1018,22.1
24,0.2,0.3,-0.2,11.6,8.7,0.0,0.6,0.0,0.9,-52.2,14.7,-96.1,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,1.2,0.6,0.6,0.9,-56.9,10.6,-100.6,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,-0.1,0.4,0.2,0.9,-62.2,13.1,-103.1,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,0.6,0.5,0.3,0.9,-67.4,10.7,-103.0,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,-0.2,0.5,0.2,0.9,-72.4,12.3,-102.1,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,-0.1,0.9,-0.1,0.8,-88.7,24.4,-95.7,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,-0.3,0.8,-0.1,0.7,-98.0,29.3,-93.8,1018,22.1
25,0.2,0.3,-0.1,0.0,0.0,0.6,0.7,-0.1,0.5,-104.7,32.7,-92.9,1018,22.1
25,1.0,0.4,-0.0,6.9,1.0,0.2,0.6,-0.3,0.6,-111.0,35.3,-96.4,1018,22.1
26,1.0,0.4,-0.0,0.0,0.0,0.1,0.4,-0.4,0.7,-112.7,38.8,-101.5,1018,22.1
26,1.0,0.4,-0.0,0.0,0.0,0.2,0.4,-0.5,0.7,-114.2,39.1,-107.4,1018,22.1
26,1.0,0.4,-0.0,0.0,0.0,-0.1,0.3,-0.6,0.8,-114.0,42.0,-112.5,1018,22.1
26,1.0,0.4,-0.0,0.0,0.0,0.1,0.4,-0.5,0.8,-116.3,44.7,-117.1,1018,22.1
26,1.0,0.4,-0.1,0.0,0.0,-0.2,0.2,-0.4,0.9,-116.4,51.5,-126.3,1018,22.1
26,1.0,0.4,-0.2,0.0,0.0,-1.2,0.2,-0.4,1.1,-117.2,55.3,-129.1,1018,22.1
26,1.0,0.4,-0.2,0.0,0.0,-0.2,0.2,-0.5,1.0,-117.3,58.6,-133.6,1018,22.1
26,1.1,-0.1,-0.2,0.8,-4.9,0.0,0.3,-0.4,0.8,-115.8,65.5,-134.9,1018,22.2
27,1.1,-0.1,-0.1,0.0,0.0,0.8,0.4,-0.5,0.9,-114.6,68.6,-137.2,1018,22.2
27,1.1,-0.1,-0.1,0.0,0.0,0.5,0.3,-0.4,0.9,-114.8,71.7,-139.7,1018,22.2
27,1.1,-0.1,-0.0,0.0,0.0,0.5,0.3,-0.4,0.9,-116.5,72.9,-143.3,1018,22.2
27,1.1,-0.1,0.1,0.0,0.0,0.7,0.3,-0.4,1.0,-119.9,74.6,-146.6,1018,22.2
27,1.1,-0.1,0.1,0.0,0.0,0.0,0.2,-0.4,0.9,-121.6,75.9,-150.0,1018,22.2
27,1.1,-0.1,0.1,0.0,0.0,0.2,0.2,-0.5,0.9,-124.4,79.1,-150.3,1018,22.2
27,1.1,-0.1,0.1,0.0,0.0,0.2,0.1,-0.5,0.8,-126.5,80.1,-151.9,1018,22.2
27,1.8,-0.2,0.1,6.6,-1.0,0.3,0.1,-0.6,0.8,-127.9,81.6,-152.6,1018,22.2
28,1.8,-0.2,0.1,0.0,0.0,0.0,0.2,-0.5,0.8,-130.3,82.4,-151.7,1018,22.2
28,1.8,-0.2,0.1,0.0,0.0,-0.1,0.2,-0.6,0.6,-132.7,82.2,-149.2,1018,22.2
