Time_ms,Latitude,Longitude,Altitude_m,Temp_C,Pressure_Pa,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
8681,0.000000,0.000000,-0.01,24.91,1018.45,0.05,-0.17,0.99,-0.05,-0.08,0.05
8890,0.000000,0.000000,-0.06,24.89,1018.46,0.05,-0.16,0.99,0.01,-0.02,-0.07
8994,0.000000,0.000000,-0.12,24.84,1018.46,0.05,-0.16,0.99,-0.05,0.10,0.11
9099,0.000000,0.000000,-0.16,24.84,1018.46,0.05,-0.16,1.00,0.01,0.04,0.05
9214,0.000000,0.000000,-0.13,24.85,1018.46,0.05,-0.16,1.00,-0.05,0.04,-0.13
9319,0.000000,0.000000,-0.04,24.86,1018.45,0.05,-0.16,0.99,-0.18,-0.08,0.05
9427,0.000000,0.000000,-0.10,24.87,1018.46,0.05,-0.16,0.99,-0.11,-0.08,-0.01
9542,0.000000,0.000000,-0.07,24.88,1018.45,0.05,-0.16,1.00,-0.30,0.22,0.05
9647,0.000000,0.000000,-0.02,24.88,1018.45,0.06,-0.17,1.00,-0.48,-0.20,0.23
9903,0.000000,0.000000,0.01,24.89,1018.45,0.05,-0.16,1.00,-0.05,-0.02,-0.01
10007,0.000000,0.000000,-0.10,24.85,1018.46,0.04,-0.16,1.00,-0.05,-0.02,-0.01
10112,0.000000,0.000000,-0.08,24.84,1018.46,0.05,-0.16,1.00,0.07,0.04,0.05
10227,0.000000,0.000000,-0.06,24.85,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.01
10335,0.000000,0.000000,0.00,24.86,1018.45,0.05,-0.15,1.00,-0.11,-0.14,-0.13
10440,0.000000,0.000000,-0.01,24.86,1018.45,0.05,-0.16,1.00,0.07,-0.20,-0.07
10555,0.000000,0.000000,0.01,24.86,1018.44,0.05,-0.16,1.00,0.07,-0.02,-0.07
10660,0.000000,0.000000,-0.03,24.86,1018.45,0.05,-0.16,0.99,0.07,-0.02,-0.01
10900,0.000000,0.000000,-0.01,24.87,1018.45,0.05,-0.16,1.00,-0.05,0.04,0.05
11004,0.000000,0.000000,-0.02,24.82,1018.45,0.05,-0.16,0.99,-0.05,-0.08,-0.13
11111,0.000000,0.000000,-0.07,24.81,1018.45,0.05,-0.16,1.00,0.07,-0.02,-0.07
11216,0.000000,0.000000,-0.01,24.81,1018.45,0.05,-0.16,1.00,-0.05,-0.02,-0.13
11332,0.000000,0.000000,0.01,24.80,1018.45,0.05,-0.16,1.00,-0.05,-0.02,-0.07
11437,0.000000,0.000000,0.08,24.80,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.07
11552,0.000000,0.000000,0.04,24.79,1018.44,0.05,-0.16,0.99,0.07,0.04,-0.13
11657,0.000000,0.000000,0.07,24.79,1018.44,0.05,-0.16,0.99,-0.11,-0.08,-0.25
11916,0.000000,0.000000,0.11,24.79,1018.43,0.05,-0.16,0.99,0.01,0.04,-0.01
12025,0.000000,0.000000,0.04,24.74,1018.44,0.05,-0.16,0.99,-0.11,0.04,0.05
12130,0.000000,0.000000,0.07,24.74,1018.44,0.05,-0.16,0.99,0.13,-0.08,-0.07
12246,0.000000,0.000000,0.08,24.74,1018.44,0.05,-0.16,1.00,-0.05,-0.02,0.11
12351,0.000000,0.000000,0.07,24.75,1018.44,0.05,-0.16,1.00,0.13,0.04,0.05
12466,0.000000,0.000000,0.07,24.76,1018.44,0.05,-0.16,0.99,0.01,-0.02,0.17
12571,0.000000,0.000000,0.05,24.76,1018.44,0.05,-0.16,0.99,0.01,-0.14,-0.13
12697,0.000000,0.000000,0.09,24.76,1018.44,0.05,-0.16,0.99,0.01,-0.14,-0.01
12929,0.000000,0.000000,0.12,24.76,1018.43,0.05,-0.16,1.00,0.13,-0.02,-0.01
13033,0.000000,0.000000,0.01,24.72,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.07
13144,0.000000,0.000000,0.02,24.71,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.11
13249,0.000000,0.000000,0.09,24.72,1018.44,0.05,-0.16,0.99,0.07,-0.02,0.17
13364,0.000000,0.000000,0.04,24.72,1018.45,0.05,-0.16,0.99,0.07,0.04,0.11
13469,0.000000,0.000000,0.08,24.73,1018.44,0.05,-0.16,0.99,0.07,-0.08,0.11
13585,0.000000,0.000000,0.08,24.73,1018.43,0.05,-0.16,1.00,0.07,-0.02,0.11
13692,0.000000,0.000000,0.10,24.73,1018.44,0.05,-0.16,0.99,0.01,0.16,-0.07
13945,0.000000,0.000000,0.08,24.73,1018.44,0.05,-0.16,0.99,0.01,0.10,0.05
14048,0.000000,0.000000,-0.03,24.69,1018.45,0.05,-0.16,1.00,-0.05,-0.08,-0.01
14153,0.000000,0.000000,-0.04,24.68,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.17
14268,0.000000,0.000000,0.03,24.68,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.05
14373,0.000000,0.000000,0.05,24.69,1018.44,0.05,-0.16,0.99,-0.05,0.04,-0.01
14481,0.000000,0.000000,0.08,24.69,1018.44,0.05,-0.16,0.99,0.01,-0.02,0.05
14596,0.000000,0.000000,0.08,24.69,1018.44,0.05,-0.16,0.99,0.01,0.10,0.17
14705,0.000000,0.000000,0.12,24.69,1018.43,0.05,-0.16,0.99,-0.11,-0.02,0.05
14961,0.000000,0.000000,0.13,24.69,1018.43,0.05,-0.16,0.99,-0.11,-0.02,0.05
15068,0.000000,0.000000,0.08,24.64,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.01
15175,0.000000,0.000000,0.03,24.63,1018.44,0.05,-0.16,0.99,0.07,0.04,-0.07
15280,0.000000,0.000000,-0.03,24.63,1018.45,0.05,-0.16,0.99,0.07,-0.02,0.05
15388,0.000000,0.000000,-0.03,24.64,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.11
15503,0.000000,0.000000,0.02,24.64,1018.45,0.05,-0.16,0.99,0.07,-0.02,0.11
15608,0.000000,0.000000,0.05,24.64,1018.44,0.05,-0.16,0.99,-0.05,-0.02,0.05
15724,0.000000,0.000000,0.11,24.64,1018.44,0.05,-0.16,0.99,-0.05,-0.02,0.05
15964,0.000000,0.000000,0.13,24.63,1018.43,0.05,-0.16,0.99,0.01,0.04,0.11
16085,0.000000,0.000000,0.03,24.58,1018.45,0.05,-0.16,0.99,0.01,0.04,0.17
16201,0.000000,0.000000,-0.04,24.57,1018.45,0.05,-0.16,1.00,0.07,-0.14,-0.19
16308,0.000000,0.000000,-0.05,24.57,1018.45,0.05,-0.16,0.99,0.01,-0.02,0.05
16413,0.000000,0.000000,-0.04,24.57,1018.45,0.05,-0.16,0.99,-0.05,-0.08,-0.01
16529,0.000000,0.000000,0.03,24.57,1018.44,0.05,-0.16,0.99,0.01,0.04,-0.01
16633,0.000000,0.000000,0.06,24.57,1018.44,0.05,-0.16,0.99,0.07,-0.02,-0.01
16743,0.000000,0.000000,0.04,24.56,1018.45,0.05,-0.16,0.99,0.01,0.10,0.17
16977,0.000000,0.000000,0.02,24.55,1018.45,0.05,-0.16,0.99,0.01,0.04,-0.07
17099,0.000000,0.000000,-0.06,24.50,1018.46,0.05,-0.16,0.99,-0.05,-0.08,-0.01
17206,0.000000,0.000000,-0.08,24.49,1018.46,0.05,-0.16,0.99,-0.11,-0.08,0.05
17322,0.000000,0.000000,-0.10,24.49,1018.46,0.05,-0.16,0.99,0.01,-0.08,0.17
17427,0.000000,0.000000,-0.07,24.49,1018.46,0.05,-0.16,0.99,-0.11,0.04,-0.07
17542,0.000000,0.000000,-0.04,24.49,1018.45,0.05,-0.16,0.99,0.07,-0.08,0.29
17647,0.000000,0.000000,0.01,24.49,1018.45,0.05,-0.16,0.99,-0.11,-0.02,0.11
17763,0.000000,0.000000,0.05,24.48,1018.44,0.05,-0.16,0.99,0.01,-0.08,0.05
17989,0.000000,0.000000,0.08,24.49,1018.44,0.05,-0.16,0.99,0.01,0.10,-0.01
18110,0.000000,0.000000,-0.01,24.44,1018.45,0.05,-0.16,0.99,0.07,-0.02,-0.13
18223,0.000000,0.000000,0.02,24.44,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.01
18330,0.000000,0.000000,0.09,24.44,1018.44,0.05,-0.16,0.99,0.01,-0.08,-0.07
18445,0.000000,0.000000,0.12,24.45,1018.43,0.05,-0.16,0.99,-0.05,-0.08,-0.01
18550,0.000000,0.000000,0.11,24.46,1018.44,0.05,-0.16,0.99,0.07,-0.02,-0.01
18666,0.000000,0.000000,0.05,24.46,1018.44,0.05,-0.16,0.99,0.01,0.10,-0.07
18768,0.000000,0.000000,0.07,24.46,1018.44,0.05,-0.16,0.99,0.07,0.10,-0.01
19002,0.000000,0.000000,0.10,24.46,1018.44,0.05,-0.16,0.99,0.01,-0.08,0.05
19123,0.000000,0.000000,0.04,24.41,1018.44,0.05,-0.16,0.99,-0.05,0.10,0.23
19239,0.000000,0.000000,0.04,24.40,1018.45,0.05,-0.16,0.99,0.01,0.04,0.05
19344,0.000000,0.000000,0.04,24.40,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.01
19459,0.000000,0.000000,0.04,24.41,1018.45,0.05,-0.16,0.99,0.01,0.10,-0.01
19564,0.000000,0.000000,0.02,24.41,1018.45,0.05,-0.16,0.99,-0.05,-0.08,0.05
19672,0.000000,0.000000,0.06,24.41,1018.44,0.05,-0.16,0.99,-0.05,-0.02,-0.01
19787,0.000000,0.000000,0.07,24.41,1018.44,0.05,-0.16,0.99,-0.05,-0.02,-0.01
20005,0.000000,0.000000,0.11,24.41,1018.43,0.05,-0.16,0.99,0.07,-0.02,0.05
20126,0.000000,0.000000,-0.03,24.36,1018.45,0.05,-0.16,0.99,-0.05,-0.02,-0.07
20242,0.000000,0.000000,-0.04,24.36,1018.45,0.05,-0.16,0.99,0.07,-0.02,0.05
20347,0.000000,0.000000,-0.01,24.36,1018.45,0.05,-0.16,0.99,0.07,0.04,-0.01
20462,0.000000,0.000000,-0.01,24.37,1018.45,0.05,-0.16,0.99,0.01,0.10,-0.13
20570,0.000000,0.000000,-0.01,24.37,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.13
20675,0.000000,0.000000,0.05,24.37,1018.44,0.05,-0.16,0.99,0.07,-0.08,-0.01
20785,0.000000,0.000000,0.00,24.37,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.05
21019,0.000000,0.000000,0.04,24.37,1018.44,0.05,-0.16,0.99,0.07,0.04,-0.01
21140,0.000000,0.000000,-0.01,24.32,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.07
21256,0.000000,0.000000,-0.04,24.32,1018.45,0.05,-0.16,0.99,-0.05,-0.02,-0.01
21365,0.000000,0.000000,0.02,24.32,1018.44,0.05,-0.16,0.99,-0.11,0.10,-0.01
21472,0.000000,0.000000,0.09,24.33,1018.44,0.05,-0.16,0.99,0.07,-0.02,-0.13
21577,0.000000,0.000000,0.03,24.33,1018.44,0.05,-0.16,0.99,-0.05,0.04,-0.13
21693,0.000000,0.000000,0.08,24.33,1018.44,0.05,-0.16,0.99,-0.11,-0.02,-0.13
21797,0.000000,0.000000,0.09,24.33,1018.44,0.05,-0.16,0.99,-0.05,-0.02,-0.01
22032,0.000000,0.000000,0.09,24.32,1018.44,0.05,-0.16,0.99,0.01,-0.08,0.05
22153,0.000000,0.000000,-0.03,24.28,1018.45,0.05,-0.16,0.99,0.07,0.10,-0.07
22261,0.000000,0.000000,-0.01,24.27,1018.45,0.05,-0.16,0.99,-0.05,-0.08,-0.07
22376,0.000000,0.000000,0.04,24.28,1018.44,0.05,-0.16,0.99,0.07,0.10,0.11
22481,0.000000,0.000000,0.04,24.28,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.01
22597,0.000000,0.000000,0.07,24.28,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.01
22701,0.000000,0.000000,0.11,24.28,1018.44,0.05,-0.16,0.99,0.01,-0.02,-0.01
22805,0.000000,0.000000,0.12,24.28,1018.43,0.05,-0.16,0.99,-0.05,0.04,-0.13
23039,0.000000,0.000000,0.08,24.28,1018.44,0.05,-0.16,0.99,0.01,-0.02,0.11
23141,0.000000,0.000000,-0.00,24.24,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.01
23246,0.000000,0.000000,-0.01,24.23,1018.45,0.05,-0.16,1.00,0.01,-0.02,0.11
23362,0.000000,0.000000,-0.01,24.24,1018.45,0.05,-0.16,0.99,0.07,0.10,-0.19
23467,0.000000,0.000000,0.02,24.24,1018.44,0.05,-0.16,1.00,0.01,-0.02,-0.01
23582,0.000000,0.000000,0.02,24.24,1018.44,0.05,-0.16,1.00,0.07,0.04,0.11
23687,0.000000,0.000000,-0.02,24.25,1018.45,0.05,-0.16,0.99,-0.05,-0.08,0.05
23803,0.000000,0.000000,0.05,24.25,1018.44,0.05,-0.16,1.00,0.01,-0.08,0.05
24045,0.000000,0.000000,0.09,24.25,1018.44,0.05,-0.16,0.99,-0.05,0.04,-0.01
24167,0.000000,0.000000,0.05,24.20,1018.44,0.05,-0.16,1.00,0.13,-0.08,0.05
24282,0.000000,0.000000,-0.02,24.20,1018.45,0.05,-0.16,0.99,0.13,0.10,-0.01
24387,0.000000,0.000000,0.01,24.20,1018.45,0.05,-0.16,0.99,-0.05,-0.02,0.11
24499,0.000000,0.000000,0.04,24.21,1018.44,0.05,-0.16,0.99,0.07,0.04,0.11
24607,0.000000,0.000000,0.04,24.21,1018.44,0.05,-0.16,0.99,0.07,-0.08,0.05
24714,0.000000,0.000000,-0.00,24.21,1018.45,0.05,-0.16,0.99,0.07,0.10,-0.07
24818,0.000000,0.000000,0.05,24.21,1018.44,0.05,-0.16,0.99,0.01,0.04,-0.01
25052,0.000000,0.000000,0.06,24.21,1018.44,0.05,-0.16,0.99,0.01,-0.08,-0.13
25174,0.000000,0.000000,-0.04,24.17,1018.45,0.05,-0.16,0.99,-0.05,-0.02,0.05
25289,0.000000,0.000000,-0.03,24.16,1018.45,0.05,-0.16,0.99,-0.05,-0.02,-0.07
25394,0.000000,0.000000,-0.03,24.17,1018.45,0.05,-0.16,0.99,0.13,0.04,0.17
25510,0.000000,0.000000,0.04,24.17,1018.44,0.05,-0.16,0.99,-0.05,-0.08,-0.13
25618,0.000000,0.000000,0.00,24.17,1018.45,0.05,-0.16,0.99,-0.11,-0.08,-0.07
25723,0.000000,0.000000,0.06,24.17,1018.44,0.05,-0.16,0.99,0.01,0.10,0.17
25838,0.000000,0.000000,0.06,24.17,1018.44,0.05,-0.16,0.99,0.07,-0.02,-0.07
26056,0.000000,0.000000,0.04,24.17,1018.44,0.05,-0.16,0.99,0.01,0.04,-0.07
26177,0.000000,0.000000,-0.05,24.13,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.05
26293,0.000000,0.000000,0.01,24.12,1018.45,0.05,-0.16,0.99,-0.05,0.04,-0.13
26398,0.000000,0.000000,-0.02,24.13,1018.45,0.05,-0.16,0.99,0.01,0.10,0.05
26505,0.000000,0.000000,-0.01,24.13,1018.44,0.05,-0.16,0.99,0.01,-0.14,0.05
26621,0.000000,0.000000,0.04,24.14,1018.44,0.05,-0.16,0.99,0.01,0.04,0.05
26726,0.000000,0.000000,0.05,24.14,1018.44,0.05,-0.16,0.99,0.07,-0.08,0.05
26829,0.000000,0.000000,0.02,24.14,1018.45,0.05,-0.16,0.99,-0.05,-0.02,0.11
27064,0.000000,0.000000,0.07,24.14,1018.44,0.05,-0.16,0.99,-0.05,-0.02,-0.13
27185,0.000000,0.000000,-0.02,24.10,1018.45,0.05,-0.16,0.99,0.01,0.04,0.11
27301,0.000000,0.000000,0.02,24.10,1018.45,0.05,-0.16,0.99,0.01,-0.08,-0.13
27408,0.000000,0.000000,-0.01,24.11,1018.45,0.05,-0.16,1.00,-0.05,-0.02,-0.01
27513,0.000000,0.000000,-0.02,24.11,1018.45,0.05,-0.16,0.99,0.01,0.04,0.05
27625,0.000000,0.000000,0.00,24.11,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.01
27732,0.000000,0.000000,-0.02,24.11,1018.45,0.05,-0.16,0.99,0.07,0.04,0.11
27848,0.000000,0.000000,0.04,24.11,1018.44,0.05,-0.16,0.99,-0.11,-0.08,-0.19
28066,0.000000,0.000000,0.03,24.11,1018.44,0.05,-0.16,0.99,-0.05,-0.02,-0.07
28168,0.000000,0.000000,-0.04,24.07,1018.46,0.05,-0.16,0.99,0.07,0.04,-0.07
28273,0.000000,0.000000,-0.09,24.06,1018.46,0.05,-0.16,0.99,0.07,0.04,-0.01
28388,0.000000,0.000000,-0.01,24.06,1018.45,0.05,-0.16,1.00,0.07,0.10,0.05
28493,0.000000,0.000000,-0.04,24.07,1018.46,0.05,-0.16,0.99,0.01,0.10,0.11
28609,0.000000,0.000000,-0.02,24.07,1018.45,0.05,-0.16,0.99,0.07,-0.02,-0.13
28713,0.000000,0.000000,-0.08,24.07,1018.46,0.05,-0.16,0.99,0.01,0.10,-0.19
28823,0.000000,0.000000,-0.04,24.07,1018.45,0.05,-0.16,0.99,0.01,-0.02,0.05
29092,0.000000,0.000000,0.01,24.07,1018.45,0.05,-0.16,0.99,0.01,0.10,0.05
29213,0.000000,0.000000,-0.06,24.02,1018.46,0.05,-0.16,0.99,0.13,-0.08,0.11
29329,0.000000,0.000000,-0.09,24.02,1018.46,0.05,-0.16,0.99,-0.05,-0.02,0.05
29434,0.000000,0.000000,-0.12,24.02,1018.46,0.05,-0.16,0.99,0.01,-0.08,-0.25
29549,0.000000,0.000000,-0.01,24.03,1018.45,0.05,-0.16,0.99,0.01,0.16,0.23
29654,0.000000,0.000000,0.01,24.03,1018.45,0.05,-0.16,1.00,0.01,-0.08,-0.01
29770,0.000000,0.000000,-0.01,24.03,1018.45,0.05,-0.16,0.99,-0.05,0.04,-0.07
29877,0.000000,0.000000,-0.01,24.04,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.07
30105,0.000000,0.000000,-0.01,24.04,1018.45,0.05,-0.16,0.99,-0.05,-0.02,-0.25
30227,0.000000,0.000000,-0.04,23.99,1018.46,0.05,-0.16,0.99,-0.05,-0.02,0.05
30342,0.000000,0.000000,-0.07,23.98,1018.46,0.05,-0.16,0.99,0.01,0.04,-0.01
30447,0.000000,0.000000,-0.03,23.99,1018.45,0.05,-0.16,0.99,-0.05,0.04,0.05
30563,0.000000,0.000000,-0.00,23.99,1018.45,0.05,-0.16,1.00,-0.05,-0.08,0.05
30668,0.000000,0.000000,0.02,24.00,1018.45,0.05,-0.16,0.99,0.01,0.04,0.17
30786,0.000000,0.000000,-0.03,23.99,1018.45,0.05,-0.16,0.99,0.01,0.10,-0.01
30888,0.000000,0.000000,-0.07,23.99,1018.46,0.05,-0.16,0.99,0.01,0.04,-0.07
31116,0.000000,0.000000,-0.10,23.99,1018.46,0.05,-0.16,0.99,-0.05,-0.14,0.05
31237,0.000000,0.000000,-0.15,23.94,1018.47,0.05,-0.16,0.99,0.01,-0.02,0.11
31353,0.000000,0.000000,-0.18,23.94,1018.47,0.05,-0.16,0.99,0.07,0.04,-0.01
31458,0.000000,0.000000,-0.12,23.94,1018.47,0.05,-0.16,0.99,-0.05,-0.08,0.05
31565,0.000000,0.000000,-0.12,23.95,1018.46,0.05,-0.16,1.00,0.01,0.10,-0.07
31681,0.000000,0.000000,-0.16,23.96,1018.47,0.05,-0.16,1.00,0.01,0.16,-0.07
31786,0.000000,0.000000,-0.13,23.97,1018.46,0.05,-0.16,1.00,-0.05,-0.02,-0.01
31901,0.000000,0.000000,-0.11,23.97,1018.46,0.05,-0.16,0.99,0.01,0.04,-0.01
32129,0.000000,0.000000,-0.10,23.97,1018.46,0.05,-0.16,0.99,0.01,0.04,0.11
32251,0.000000,0.000000,-0.09,23.93,1018.46,0.05,-0.16,0.99,0.07,-0.02,0.05
32366,0.000000,0.000000,-0.08,23.93,1018.46,0.05,-0.16,0.99,-0.05,-0.02,-0.01
32474,0.000000,0.000000,-0.06,23.94,1018.46,0.05,-0.16,0.99,0.01,0.04,0.11
32579,0.000000,0.000000,-0.12,23.94,1018.46,0.05,-0.16,0.99,-0.11,-0.02,0.05
32695,0.000000,0.000000,-0.13,23.94,1018.46,0.05,-0.16,0.99,0.07,0.04,-0.01
32804,0.000000,0.000000,-0.12,23.95,1018.46,0.05,-0.16,1.00,-0.05,-0.02,-0.07
32909,0.000000,0.000000,-0.07,23.95,1018.45,0.05,-0.16,0.99,0.07,-0.02,-0.01
33137,0.000000,0.000000,-0.05,23.95,1018.45,0.05,-0.16,0.99,-0.05,-0.02,0.05
33259,0.000000,0.000000,-0.15,23.90,1018.47,0.05,-0.16,0.99,0.07,-0.08,-0.07
33366,0.000000,0.000000,-0.16,23.89,1018.47,0.05,-0.16,0.99,0.01,-0.02,-0.01
33482,0.000000,0.000000,-0.17,23.90,1018.46,0.05,-0.16,0.99,-0.05,-0.02,-0.01
33586,0.000000,0.000000,-0.15,23.90,1018.47,0.05,-0.16,0.99,0.01,0.04,-0.01
33702,0.000000,0.000000,-0.09,23.91,1018.46,0.05,-0.16,0.99,0.07,0.10,0.05
33807,0.000000,0.000000,-0.08,23.91,1018.46,0.05,-0.16,0.99,0.07,0.04,-0.07
33919,0.000000,0.000000,-0.08,23.91,1018.45,0.05,-0.16,0.99,0.07,-0.02,-0.01
34152,0.000000,0.000000,0.02,23.90,1018.45,0.05,-0.16,0.99,0.01,0.04,0.11
34274,0.000000,0.000000,-0.09,23.86,1018.46,0.05,-0.16,0.99,0.07,-0.02,-0.01
34389,0.000000,0.000000,-0.16,23.86,1018.47,0.05,-0.16,0.99,0.13,-0.08,-0.07
34494,0.000000,0.000000,-0.20,23.86,1018.48,0.05,-0.16,0.99,-0.05,-0.02,-0.01
34610,0.000000,0.000000,-0.21,23.87,1018.47,0.05,-0.16,0.99,-0.05,-0.02,0.05
34715,0.000000,0.000000,-0.17,23.87,1018.46,0.05,-0.16,1.00,0.01,0.04,-0.01
34818,0.000000,0.000000,-0.10,23.87,1018.46,0.05,-0.16,0.99,-0.05,-0.02,0.11
34920,0.000000,0.000000,-0.08,23.87,1018.46,0.05,-0.16,0.99,0.07,0.10,-0.07
35154,0.000000,0.000000,-0.11,23.87,1018.46,0.05,-0.16,0.99,-0.05,-0.02,-0.07
35276,0.000000,0.000000,-0.14,23.82,1018.46,0.05,-0.16,0.99,0.01,-0.02,-0.07
35391,0.000000,0.000000,-0.13,23.82,1018.46,0.05,-0.16,0.99,0.01,-0.02,-0.13
35496,0.000000,0.000000,-0.12,23.82,1018.46,0.05,-0.16,0.99,-0.05,-0.02,-0.01
35612,0.000000,0.000000,-0.10,23.83,1018.46,0.05,-0.16,0.99,0.07,-0.14,-0.01
35717,0.000000,0.000000,-0.10,23.83,1018.46,0.05,-0.16,0.99,0.01,0.10,0.05
35824,0.000000,0.000000,-0.10,23.83,1018.46,0.05,-0.16,0.99,-0.05,0.04,-0.01
35941,0.000000,0.000000,-0.11,23.83,1018.46,0.05,-0.16,0.99,0.07,0.04,-0.13
36174,0.000000,0.000000,-0.03,23.83,1018.45,0.05,-0.16,0.99,0.01,-0.08,-0.13
36295,0.000000,0.000000,-0.15,23.79,1018.47,0.05,-0.16,0.99,-0.05,0.04,-0.07
36411,0.000000,0.000000,-0.17,23.78,1018.46,0.05,-0.16,0.99,0.01,0.10,-0.19
36516,0.000000,0.000000,-0.10,23.78,1018.46,0.05,-0.16,0.99,0.07,0.04,0.05
36623,0.000000,0.000000,-0.07,23.79,1018.46,0.05,-0.16,0.99,0.01,-0.08,0.11
36739,0.000000,0.000000,-0.06,23.79,1018.46,0.05,-0.16,0.99,0.01,0.10,0.05
36848,0.000000,0.000000,-0.03,23.79,1018.45,0.05,-0.16,0.99,0.01,-0.02,0.11
36957,0.000000,0.000000,-0.09,23.79,1018.46,0.05,-0.16,0.99,0.07,-0.02,-0.01
37189,0.000000,0.000000,-0.11,23.79,1018.46,0.05,-0.16,0.99,0.07,-0.08,-0.01
37291,0.000000,0.000000,-0.14,23.74,1018.47,0.05,-0.16,0.99,-0.05,-0.02,-0.07
37396,0.000000,0.000000,-0.19,23.74,1018.47,0.05,-0.16,0.99,-0.05,0.10,-0.01
37503,0.000000,0.000000,-0.21,23.74,1018.48,0.05,-0.16,0.99,0.07,-0.02,0.11
37619,0.000000,0.000000,-0.20,23.75,1018.47,0.05,-0.16,0.99,0.01,-0.02,-0.01
37724,0.000000,0.000000,-0.15,23.75,1018.47,0.05,-0.16,0.99,0.07,0.04,-0.01
37839,0.000000,0.000000,-0.11,23.75,1018.46,0.05,-0.16,0.99,0.01,-0.08,0.05
37946,0.000000,0.000000,-0.07,23.75,1018.46,0.05,-0.16,0.99,-0.05,0.10,-0.07
38195,0.000000,0.000000,-0.05,23.75,1018.45,0.05,-0.16,0.99,-0.05,-0.02,0.11
38316,0.000000,0.000000,-0.13,23.70,1018.46,0.05,-0.16,0.99,-0.05,-0.02,0.11
38424,0.000000,0.000000,-0.12,23.69,1018.46,0.05,-0.16,0.99,-0.05,0.04,0.05
38539,0.000000,0.000000,-0.07,23.69,1018.46,0.05,-0.16,0.99,0.13,0.04,-0.01
38644,0.000000,0.000000,-0.03,23.69,1018.45,0.05,-0.16,0.99,0.07,-0.02,-0.01
38760,0.000000,0.000000,-0.03,23.69,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.01
38869,0.000000,0.000000,-0.08,23.69,1018.46,0.05,-0.16,0.99,0.13,0.04,0.05
38974,0.000000,0.000000,-0.12,23.68,1018.46,0.05,-0.16,0.99,-0.05,-0.02,-0.19
39197,0.000000,0.000000,-0.11,23.68,1018.46,0.05,-0.16,0.99,0.01,0.10,-0.07
39299,0.000000,0.000000,-0.21,23.62,1018.48,0.05,-0.16,0.99,0.01,-0.08,-0.07
39404,0.000000,0.000000,-0.20,23.61,1018.47,0.05,-0.16,0.99,0.01,0.04,-0.07
39519,0.000000,0.000000,-0.21,23.61,1018.47,0.05,-0.16,0.99,0.01,-0.08,0.11
39624,0.000000,0.000000,-0.14,23.61,1018.47,0.05,-0.16,0.99,-0.05,-0.02,0.05
39740,0.000000,0.000000,-0.14,23.60,1018.46,0.05,-0.16,0.99,0.01,0.04,0.05
39845,0.000000,0.000000,-0.05,23.60,1018.45,0.05,-0.16,0.99,0.01,-0.02,-0.19
39956,0.000000,0.000000,-0.04,23.60,1018.45,0.05,-0.16,0.99,0.07,-0.02,0.11
40203,0.000000,0.000000,-0.03,23.60,1018.45,0.05,-0.16,0.99,0.01,0.04,0.05
40309,0.000000,0.000000,-0.13,23.56,1018.47,0.05,-0.16,0.99,0.07,0.04,-0.01
40417,0.000000,0.000000,-0.14,23.55,1018.46,0.05,-0.16,0.99,0.01,-0.08,-0.01
40522,0.000000,0.000000,-0.14,23.55,1018.46,0.05,-0.16,0.99,0.01,-0.02,0.05
40637,0.000000,0.000000,-0.09,23.55,1018.46,0.05,-0.16,0.99,0.01,0.04,-0.01
40742,0.000000,0.000000,-0.10,23.55,1018.46,0.05,-0.16,0.99,0.01,-0.08,-0.01
40854,0.000000,0.000000,-0.10,23.55,1018.45,0.05,-0.16,0.99,-0.05,0.04,0.17
40963,0.000000,0.000000,-0.06,23.54,1018.45,0.05,-0.16,0.99,-0.05,0.10,0.11
41210,0.000000,0.000000,-0.07,23.54,1018.46,0.05,-0.16,0.99,0.01,0.04,-0.01
41331,0.000000,0.000000,-0.14,23.48,1018.47,0.05,-0.16,0.99,0.01,0.10,-0.13
41447,0.000000,0.000000,-0.16,23.46,1018.46,0.05,-0.16,0.99,0.07,-0.02,-0.01
41552,0.000000,0.000000,-0.11,23.46,1018.46,0.05,-0.16,0.99,0.01,-0.02,0.05
41668,0.000000,0.000000,-0.05,23.46,1018.45,0.05,-0.16,0.99,0.13,0.04,-0.01
